"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","NAICS_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110000587133","NC-FITS","1426","STATE MASTER","326191","UNKNOWN","PLASTICS PLUMBING FIXTURE MANUFACTURING."
"110000601894","AIRS/AFS","3708300159","AIR SYNTHETIC MINOR","326211","PRIMARY","TIRE MANUFACTURING (EXCEPT RETREADING)."
"110000601894","TRIS","27870PTCHRBECKE","TRI REPORTER","326211","PRIMARY","TIRE MANUFACTURING (EXCEPT RETREADING)."
"110000601894","NC-FITS","4158","STATE MASTER","326211","UNKNOWN","TIRE MANUFACTURING (EXCEPT RETREADING)."
"110000601894","AIR","NC0000003704200159","AIR SYNTHETIC MINOR","326211","PRIMARY","TIRE MANUFACTURING (EXCEPT RETREADING)."
"110000604141","RMP","100000181929","RMP REPORTER","221112","UNKNOWN","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000604141","NC-FITS","15809","STATE MASTER","221112","UNKNOWN","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000604141","AIRS/AFS","3716900044","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110000604141","AIR","NC0000003708500004","AIR MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000604141","AIRS/AFS","3716900042","AIR MAJOR","326199","PRIMARY","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110000604141","CAMDBS","8042","AIR PROGRAM","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000604141","E-GGRT","1001187","GREENHOUSE GAS REPORTER","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000604141","TRIS","27052DKNRGPINEH","TRI REPORTER","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000604141","EIS","8514011","CRITERIA AIR POLLUTANT MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000604141","RCRAINFO","NCD000856591","SQG","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000604141","AIR","NC0000003708500030","AIR SYNTHETIC MINOR","423320","PRIMARY","BRICK, STONE, AND RELATED CONSTRUCTION MATERIAL MERCHANT WHOLESALERS"
"110000604141","AIRS/AFS","3716900030","AIR SYNTHETIC MINOR","423320","PRIMARY","BRICK, STONE, AND RELATED CONSTRUCTION MATERIAL MERCHANT WHOLESALERS"
"110000604141","AIRS/AFS","3716900004","AIR MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000604141","NC-FITS","15809","STATE MASTER","326199","UNKNOWN","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110000604187","RCRAINFO","NCD000648402","UNSPECIFIED UNIVERSE","335912","PRIMARY","PRIMARY BATTERY MANUFACTURING."
"110000604187","TRIS","27292DRCLL305NE","TRI REPORTER","335912","PRIMARY","PRIMARY BATTERY MANUFACTURING."
"110000604187","NC-FITS","2171","STATE MASTER","335912","UNKNOWN","PRIMARY BATTERY MANUFACTURING."
"110000604187","EIS","8001411","AIR EMISSIONS CLASSIFICATION UNKNOWN","335912","PRIMARY","PRIMARY BATTERY MANUFACTURING."
"110000604187","AIRS/AFS","3705700092","AIR MINOR","335912","PRIMARY","PRIMARY BATTERY MANUFACTURING."
"110000604294","OSHA-OIS","317289593","OSHA ESTABLISHMENT","311613","PRIMARY","RENDERING AND MEAT BYPRODUCT PROCESSING."
"110000604294","OSHA-OIS","317301752","OSHA ESTABLISHMENT","311613","PRIMARY","RENDERING AND MEAT BYPRODUCT PROCESSING."
"110000604294","NC-FITS","847","STATE MASTER","311613","UNKNOWN","RENDERING AND MEAT BYPRODUCT PROCESSING."
"110000604294","E-GGRT","1006213","GREENHOUSE GAS REPORTER","311613","PRIMARY","RENDERING AND MEAT BYPRODUCT PROCESSING."
"110000604294","OSHA-OIS","341301539","OSHA ESTABLISHMENT","311613","PRIMARY","RENDERING AND MEAT BYPRODUCT PROCESSING."
"110000604294","AIRS/AFS","3706100029","AIR MAJOR","311613","PRIMARY","RENDERING AND MEAT BYPRODUCT PROCESSING."
"110000604294","EIS","8002411","CRITERIA AIR POLLUTANT MAJOR","311613","PRIMARY","RENDERING AND MEAT BYPRODUCT PROCESSING."
"110000604294","AIR","NC0000003703100029","AIR MAJOR","311613","PRIMARY","RENDERING AND MEAT BYPRODUCT PROCESSING."
"110000604294","TRIS","28458VLLYPHWY11","TRI REPORTER","311613","PRIMARY","RENDERING AND MEAT BYPRODUCT PROCESSING."
"110000604301","RCRAINFO","NC1170027261","TSD","928110","PRIMARY","NATIONAL SECURITY."
"110000604301","RMP","100000099494","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000604301","EPS","EPS10051773","NSR MAJOR SOURCE","928110","PRIMARY","NATIONAL SECURITY."
"110000604301","ICIS","1400008260","ENFORCEMENT/COMPLIANCE ACTIVITY","921190","PRIMARY","OTHER GENERAL GOVERNMENT SUPPORT."
"110000604301","ICIS","1400008260","FORMAL ENFORCEMENT ACTION","921190","PRIMARY","OTHER GENERAL GOVERNMENT SUPPORT."
"110000604301","AIRS/AFS","3704900019","AIR MAJOR","928110","PRIMARY","NATIONAL SECURITY."
"110000604301","EPS","EPS10051773","AIR PROGRAM","928110","PRIMARY","NATIONAL SECURITY."
"110000604301","ICIS","3400088449","ENFORCEMENT/COMPLIANCE ACTIVITY","928110","PRIMARY","NATIONAL SECURITY."
"110000604301","EPS","EPS10051773","TITLE V MAJOR SOURCE","928110","PRIMARY","NATIONAL SECURITY."
"110000604301","EIS","8504911","HAZARDOUS AIR POLLUTANT MAJOR","92811","PRIMARY","NATIONAL SECURITY"
"110000604301","E-GGRT","1004219","GREENHOUSE GAS REPORTER","928110","PRIMARY","NATIONAL SECURITY."
"110000604301","AIR","NC0000003702500019","AIR MAJOR","928110","PRIMARY","NATIONAL SECURITY."
"110000604301","EPS","EPS10051773","HAP MAJOR SOURCE","928110","PRIMARY","NATIONAL SECURITY."
"110000604301","TRIS","28533SDDSMNCHWY","TRI REPORTER","928110","PRIMARY","NATIONAL SECURITY."
"110000604301","RCRAINFO","NC1170027261","LQG","928110","PRIMARY","NATIONAL SECURITY."
"110000604301","RMP","100000099494","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000604310","TRIS","28603LNDSN461HW","TRI REPORTER","311520","PRIMARY","ICE CREAM AND FROZEN DESSERT MANUFACTURING."
"110000604310","RMP","100000112816","RMP REPORTER","49312","UNKNOWN","REFRIGERATED WAREHOUSING AND STORAGE"
"110000604310","RMP","100000112816","RMP REPORTER","31152","UNKNOWN","ICE CREAM AND FROZEN DESSERT MANUFACTURING"
"110000604310","EIS","8279011","AIR EMISSIONS CLASSIFICATION UNKNOWN","311520","PRIMARY","ICE CREAM AND FROZEN DESSERT MANUFACTURING."
"110000604329","AIRS/AFS","3703500381","AIR MINOR","331491","PRIMARY","NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM) ROLLING, DRAWING, AND EXTRUDING."
"110000604329","TRIS","28610CMMSC3642U","TRI REPORTER","335929","PRIMARY","OTHER COMMUNICATION AND ENERGY WIRE MANUFACTURING."
"110000604329","AIR","NC0000003701800381","AIR MINOR","331491","PRIMARY","NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM) ROLLING, DRAWING, AND EXTRUDING."
"110000604329","EIS","17043611","AIR MINOR","331491","PRIMARY","NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM) ROLLING, DRAWING, AND EXTRUDING."
"110000604329","RCRAINFO","NCD986185106","SQG","335929","PRIMARY","OTHER COMMUNICATION AND ENERGY WIRE MANUFACTURING."
"110000604329","EIS","8430211","AIR EMISSIONS CLASSIFICATION UNKNOWN","335929","PRIMARY","OTHER COMMUNICATION AND ENERGY WIRE MANUFACTURING."
"110000607781","NC-FITS","4329","STATE MASTER","313312","UNKNOWN","TEXTILE AND FABRIC FINISHING (EXCEPT BROADWOVEN FABRIC) MILLS."
"110000607781","AIR","NC0000003705900096","AIR MAJOR","313312","PRIMARY","TEXTILE AND FABRIC FINISHING (EXCEPT BROADWOVEN FABRIC) MILLS."
"110000607781","TRIS","27846LBRTYHWY64","TRI REPORTER","313312","PRIMARY","TEXTILE AND FABRIC FINISHING (EXCEPT BROADWOVEN FABRIC) MILLS."
"110000607781","AIRS/AFS","3711700096","AIR MAJOR","313312","PRIMARY","TEXTILE AND FABRIC FINISHING (EXCEPT BROADWOVEN FABRIC) MILLS."
"110000615111","RCRAINFO","NCD000776740","LQG","484220","SECONDARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL."
"110000615111","RCRAINFO","NCD000776740","LQG","484230","SECONDARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE."
"110000615111","AIRS/AFS","3718300548","AIR MINOR","562112","PRIMARY","HAZARDOUS WASTE COLLECTION."
"110000615111","RCRAINFO","NCD000776740","TRANSPORTER","532490","PRIMARY","OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING."
"110000615111","EIS","9286511","AIR EMISSIONS CLASSIFICATION UNKNOWN","81299","PRIMARY","ALL OTHER PERSONAL SERVICES"
"110000615111","RCRAINFO","NCD000776740","TSD","484220","SECONDARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL."
"110000615111","RCRAINFO","NCD000776740","TSD","532490","PRIMARY","OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING."
"110000615111","RCRAINFO","NCD000776740","TRANSFER FACILITY","484220","SECONDARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL."
"110000615111","TRIS","27603SFTYK6225O","TRI REPORTER","484230","UNKNOWN","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE."
"110000615111","TRIS","27603SFTYK6225O","TRI REPORTER","562112","PRIMARY","HAZARDOUS WASTE COLLECTION."
"110000615111","RCRAINFO","NCD000776740","TRANSFER FACILITY","484230","SECONDARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE."
"110000615111","RCRAINFO","NCD000776740","TRANSPORTER","484220","SECONDARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL."
"110000615111","RCRAINFO","NCD000776740","TRANSFER FACILITY","532490","PRIMARY","OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING."
"110000615111","TRIS","27603SFTYK6225O","TRI REPORTER","484220","UNKNOWN","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL."
"110000615111","RCRAINFO","NCD000776740","TRANSPORTER","484230","SECONDARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE."
"110000615111","RCRAINFO","NCD000776740","LQG","532490","PRIMARY","OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING."
"110000615111","RCRAINFO","NCD000776740","TSD","484230","SECONDARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE."
"110000615120","EIS","9320411","AIR MINOR","31323","PRIMARY","NONWOVEN FABRIC MILLS"
"110000615120","RCRAINFO","NCD003151990","UNSPECIFIED UNIVERSE","32211","SECONDARY","PULP MILLS"
"110000615120","AIRS/AFS","3708900115","AIR MINOR","313230","PRIMARY","NONWOVEN FABRIC MILLS."
"110000615120","AIR","NC0000003704500115","AIR MINOR","313230","PRIMARY","NONWOVEN FABRIC MILLS."
"110000615120","RCRAINFO","NCD003151990","UNSPECIFIED UNIVERSE","314999","SECONDARY","ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS."
"110000615120","TRIS","28706BRKLYSMYTH","TRI REPORTER","313230","PRIMARY","NONWOVEN FABRIC MILLS."
"110000615120","RCRAINFO","NCD003151990","UNSPECIFIED UNIVERSE","31323","PRIMARY","NONWOVEN FABRIC MILLS"
"110000615120","ICIS","6682456","ENFORCEMENT/COMPLIANCE ACTIVITY","313230","SECONDARY","NONWOVEN FABRIC MILLS."
"110000615139","NC-FITS","325","STATE MASTER","333292","UNKNOWN","TEXTILE MACHINERY MANUFACTURING."
"110000615139","RCRAINFO","NCD003154010","UNSPECIFIED UNIVERSE","326199","SECONDARY","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110000615139","RCRAINFO","NCD003154010","UNSPECIFIED UNIVERSE","332812","SECONDARY","METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
"110000615139","AIRS/AFS","3707100027","AIR MINOR","333292","PRIMARY","TEXTILE MACHINERY MANUFACTURING."
"110000615139","RCRAINFO","NCD003154010","UNSPECIFIED UNIVERSE","314999","PRIMARY","ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS."
"110000615148","RCRAINFO","NCD003154663","TSD","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110000615166","RCRAINFO","NCD003173358","TSD","321114","PRIMARY","WOOD PRESERVATION."
"110000615166","TRIS","28215DRBLW7901P","TRI REPORTER","321114","PRIMARY","WOOD PRESERVATION."
"110000615166","RCRAINFO","NCD003173358","LQG","321114","PRIMARY","WOOD PRESERVATION."
"110000615175","RCRAINFO","NCD003213907","TSD","562910","PRIMARY","REMEDIATION SERVICES."
"110000615184","AIRS/AFS","3703500088","AIR SYNTHETIC MINOR","335311","PRIMARY","POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING."
"110000615184","TRIS","28603GNRLL1223F","TRI REPORTER","335311","PRIMARY","POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING."
"110000615184","NC-FITS","6082","STATE MASTER","335311","UNKNOWN","POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING."
"110000615184","RCRAINFO","NCD003237948","TSD","56111","PRIMARY","OFFICE ADMINISTRATIVE SERVICES"
"110000615228","RCRAINFO","NCD057034449","TSD","423310","PRIMARY","LUMBER, PLYWOOD, MILLWORK, AND WOOD PANEL MERCHANT WHOLESALERS"
"110000615228","OSHA-OIS","341796936","OSHA ESTABLISHMENT","321114","PRIMARY","WOOD PRESERVATION."
"110000615228","RCRAINFO","NCD057034449","SQG","423310","PRIMARY","LUMBER, PLYWOOD, MILLWORK, AND WOOD PANEL MERCHANT WHOLESALERS"
"110000615228","OSHA-OIS","316784826","OSHA ESTABLISHMENT","321114","PRIMARY","WOOD PRESERVATION."
"110000615228","TRIS","27730GNRLTROUTE","TRI REPORTER","321114","PRIMARY","WOOD PRESERVATION."
"110000615228","EIS","8431711","AIR EMISSIONS CLASSIFICATION UNKNOWN","321114","PRIMARY","WOOD PRESERVATION."
"110000615237","RCRAINFO","NCD057451270","TSD","562910","PRIMARY","REMEDIATION SERVICES."
"110000615237","AIRS/AFS","3712900149","AIR MINOR","335312","PRIMARY","MOTOR AND GENERATOR MANUFACTURING."
"110000615237","TRIS","28403HTCRF602SU","TRI REPORTER","335312","PRIMARY","MOTOR AND GENERATOR MANUFACTURING."
"110000615237","RCRAINFO","NCP060313103","UNSPECIFIED UNIVERSE","488991","PRIMARY","PACKING AND CRATING."
"110000615264","AIR","NCBUN0003702100716","AIR MAJOR","313312","PRIMARY","TEXTILE AND FABRIC FINISHING (EXCEPT BROADWOVEN FABRIC) MILLS."
"110000615264","RCRAINFO","NCD070619663","TSD","33271","PRIMARY","MACHINE SHOPS"
"110000615264","TRIS","28778WNSTNWARRE","TRI REPORTER","313312","PRIMARY","TEXTILE AND FABRIC FINISHING (EXCEPT BROADWOVEN FABRIC) MILLS."
"110000615264","AIRS/AFS","3702100716","AIR MAJOR","313312","PRIMARY","TEXTILE AND FABRIC FINISHING (EXCEPT BROADWOVEN FABRIC) MILLS."
"110000615273","RCRAINFO","NCD072022726","LQG","323111","SECONDARY","COMMERCIAL GRAVURE PRINTING."
"110000615273","TRIS","28405FDRLP2221J","TRI REPORTER","322212","PRIMARY","FOLDING PAPERBOARD BOX MANUFACTURING."
"110000615273","RCRAINFO","NCD072022726","LQG","561110","PRIMARY","OFFICE ADMINISTRATIVE SERVICES."
"110000615273","RCRAINFO","NCD072022726","TSD","561110","PRIMARY","OFFICE ADMINISTRATIVE SERVICES."
"110000615273","AIR","NC0000003706500236","AIR MAJOR","322221","PRIMARY","COATED AND LAMINATED PACKAGING PAPER AND PLASTICS FILM MANUFACTURING."
"110000615273","RCRAINFO","NCD072022726","TSD","323111","SECONDARY","COMMERCIAL GRAVURE PRINTING."
"110000615273","AIRS/AFS","3712900236","AIR MAJOR","322221","PRIMARY","COATED AND LAMINATED PACKAGING PAPER AND PLASTICS FILM MANUFACTURING."
"110000615273","NC-FITS","2106","STATE MASTER","322221","UNKNOWN","COATED AND LAMINATED PACKAGING PAPER AND PLASTICS FILM MANUFACTURING."
"110000615291","AIRS/AFS","3702700038","AIR MINOR","336999","PRIMARY","ALL OTHER TRANSPORTATION EQUIPMENT MANUFACTURING."
"110000615291","TRIS","28645YLMTR2040M","TRI REPORTER","333924","PRIMARY","INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING."
"110000615291","RCRAINFO","NCD089158323","TSD","333924","PRIMARY","INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING."
"110000615291","RCRAINFO","NCD089158323","TSD","42449","SECONDARY","OTHER GROCERY AND RELATED PRODUCTS MERCHANT WHOLESALERS"
"110000615291","NC-FITS","36","STATE MASTER","336999","UNKNOWN","ALL OTHER TRANSPORTATION EQUIPMENT MANUFACTURING."
"110000615335","AIR","NC0000003704900225","AIR MAJOR","486210","PRIMARY","PIPELINE TRANSPORTATION OF NATURAL GAS."
"110000615335","RCRAINFO","NCD981863012","SQG","486210","PRIMARY","PIPELINE TRANSPORTATION OF NATURAL GAS."
"110000615335","E-GGRT","1006973","GREENHOUSE GAS REPORTER","486210","PRIMARY","PIPELINE TRANSPORTATION OF NATURAL GAS."
"110000615335","RCRAINFO","NCD981863012","TSD","486210","PRIMARY","PIPELINE TRANSPORTATION OF NATURAL GAS."
"110000615335","EIS","8297811","CRITERIA AIR POLLUTANT MAJOR","48621","PRIMARY","PIPELINE TRANSPORTATION OF NATURAL GAS"
"110000615335","AIRS/AFS","3709700225","AIR MAJOR","486210","PRIMARY","PIPELINE TRANSPORTATION OF NATURAL GAS."
"110000615344","RCRAINFO","NCD982170292","OTHER HAZARDOUS WASTE ACTIVITIES","56221","PRIMARY","WASTE TREATMENT AND DISPOSAL"
"110000615371","RCRAINFO","NCD991278623","TSD","92119","PRIMARY","OTHER GENERAL GOVERNMENT SUPPORT"
"110000700974","RCRAINFO","NCD002591014","TSD","332912","PRIMARY","FLUID POWER VALVE AND HOSE FITTING MANUFACTURING."
"110000700974","TRIS","27587SCHRDUS1NO","TRI REPORTER","333996","PRIMARY","FLUID POWER PUMP AND MOTOR MANUFACTURING."
"110000700974","AIRS/AFS","3718300251","AIR MINOR","332919","PRIMARY","OTHER METAL VALVE AND PIPE FITTING MANUFACTURING."
"110000700974","NC-FITS","46835","STATE MASTER","332912","UNKNOWN","FLUID POWER VALVE AND HOSE FITTING MANUFACTURING."
"110000700974","RCRAINFO","NCD002591014","TSD","332919","SECONDARY","OTHER METAL VALVE AND PIPE FITTING MANUFACTURING."
"110000700974","RCRAINFO","NCD002591014","TSD","333996","SECONDARY","FLUID POWER PUMP AND MOTOR MANUFACTURING."
"110000700983","RCRAINFO","NCD044447589","UNSPECIFIED UNIVERSE","332813","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING."
"110000700992","RCRAINFO","NCD048181218","UNSPECIFIED UNIVERSE","332813","SECONDARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING."
"110000700992","RCRAINFO","NCD048181218","UNSPECIFIED UNIVERSE","33991","PRIMARY","JEWELRY AND SILVERWARE MANUFACTURING"
"110000700992","RCRAINFO","NCD048181218","UNSPECIFIED UNIVERSE","332116","SECONDARY","METAL STAMPING."
"110000701009","RCRAINFO","NCD053010732","UNSPECIFIED UNIVERSE","53112","PRIMARY","LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES)"
"110000701009","AIRS/AFS","3711900200","AIR MINOR","333292","PRIMARY","TEXTILE MACHINERY MANUFACTURING."
"110000701018","RCRAINFO","NCD071574164","TSD","562910","PRIMARY","REMEDIATION SERVICES."
"110000701027","RCRAINFO","NCD088560032","TSD","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110000701036","NC-FITS","3974","STATE MASTER","333991","UNKNOWN","POWER-DRIVEN HANDTOOL MANUFACTURING."
"110000701036","AIRS/AFS","3707100070","AIR MINOR","333991","PRIMARY","POWER-DRIVEN HANDTOOL MANUFACTURING."
"110000701036","RCRAINFO","NCD091249417","TSD","531120","PRIMARY","LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES)."
"110000701036","TRIS","28053HMLTXLITTL","TRI REPORTER","333991","PRIMARY","POWER-DRIVEN HANDTOOL MANUFACTURING."
"110000701045","AIRS/AFS","3719500161","AIR SYNTHETIC MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000701045","AIR","NC0000003709800161","AIR SYNTHETIC MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000701045","EIS","9274811","AIR SYNTHETIC MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000701045","NC-FITS","4218","STATE MASTER","325412","UNKNOWN","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000701045","RCRAINFO","NCD980798839","LQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000706549","RMP","100000020087","RMP REPORTER","325314","UNKNOWN","FERTILIZER (MIXING ONLY) MANUFACTURING."
"110000707995","RMP","100000027945","RMP REPORTER","42491","UNKNOWN","FARM SUPPLIES MERCHANT WHOLESALERS"
"110000707995","TRIS","27962TDWTRPOBOX","TRI REPORTER","325314","PRIMARY","FERTILIZER (MIXING ONLY) MANUFACTURING."
"110000712346","RMP","100000062451","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000713764","RMP","100000072084","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000716636","RMP","100000096291","RMP REPORTER","56221","UNKNOWN","WASTE TREATMENT AND DISPOSAL"
"110000716636","RMP","100000096291","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000717038","RMP","100000099546","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000720248","NC-FITS","41861","STATE MASTER","311615","UNKNOWN","POULTRY PROCESSING."
"110000720248","RMP","100000130501","RMP REPORTER","311615","UNKNOWN","POULTRY PROCESSING."
"110000720248","AIRS/AFS","3715500210","AIR MINOR","112330","PRIMARY","TURKEY PRODUCTION."
"110000720248","TRIS","28384RCCTR4470H","TRI REPORTER","112330","PRIMARY","TURKEY PRODUCTION."
"110000721265","TRIS","27325PRDNCHIGHW","TRI REPORTER","311615","PRIMARY","POULTRY PROCESSING."
"110000721265","RMP","100000137283","RMP REPORTER","11239","UNKNOWN","OTHER POULTRY PRODUCTION"
"110000722380","RMP","100000146433","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000723165","RMP","100000152176","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000723370","RMP","100000153629","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000724360","RCRAINFO","NCR000007856","SQG","327212","PRIMARY","OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING."
"110000724360","EPS","EPS10048617","TITLE V MAJOR SOURCE","327212","PRIMARY","OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING."
"110000724360","RMP","100000162753","RMP REPORTER","327212","UNKNOWN","OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING."
"110000724360","NC-FITS","14774","STATE MASTER","327212","UNKNOWN","OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING."
"110000724360","CEDRI","CEDRI10039612","COMPLIANCE AND EMISSIONS REPORTING","327212","PRIMARY","OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING."
"110000724360","TRIS","28107CRNNG14556","TRI REPORTER","327212","PRIMARY","OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING."
"110000724360","EIS","7959311","CRITERIA AIR POLLUTANT MAJOR","327212","PRIMARY","OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING."
